Date,Site ID,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Daily Obs Count,AQS Parameter Description,County FIPS Code,County,Site Latitude,Site Longitude
07/11/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/12/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/13/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/14/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/15/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/16/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/17/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/18/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/19/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/20/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/21/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/22/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/23/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/24/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/25/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/26/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/27/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/28/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/29/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/30/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
07/31/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/01/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/02/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/03/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/04/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/05/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/06/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/07/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/08/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/09/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/10/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/11/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/12/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/13/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/14/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/15/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/16/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/17/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/18/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/19/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/20/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/21/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/22/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/23/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/24/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/25/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/26/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/27/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/28/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/29/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/30/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
08/31/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/01/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/02/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/03/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/04/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/05/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/06/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/07/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/08/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/09/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/10/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/11/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/12/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/13/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/14/2017,490490002,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/15/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/16/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/17/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/18/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/19/2017,490490002,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/20/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/21/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/22/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/23/2017,490490002,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/24/2017,490490002,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/25/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/26/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/27/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/28/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/29/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
09/30/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/01/2017,490490002,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/02/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/03/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/04/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/05/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/06/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/07/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/08/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/09/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/10/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/11/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/12/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/13/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/14/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/15/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/16/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/17/2017,490490002,0.7,ppm,8,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/18/2017,490490002,0.7,ppm,8,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/19/2017,490490002,0.7,ppm,8,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/20/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/21/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/22/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/23/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/24/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/25/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/26/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/27/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/28/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/29/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/30/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
10/31/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/01/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/02/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/03/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/04/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/05/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/06/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/07/2017,490490002,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/08/2017,490490002,0.9,ppm,10,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/09/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/10/2017,490490002,0.9,ppm,10,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/11/2017,490490002,0.9,ppm,10,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/12/2017,490490002,0.9,ppm,10,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/13/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/14/2017,490490002,1.1,ppm,13,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/15/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/16/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/17/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/18/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/19/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/20/2017,490490002,1.3,ppm,15,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/21/2017,490490002,1.4,ppm,16,23,Carbon monoxide,49,Utah,40.253611,-111.663056
11/22/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/23/2017,490490002,1.1,ppm,13,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/24/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/25/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/26/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/27/2017,490490002,0.7,ppm,8,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/28/2017,490490002,0.9,ppm,10,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/29/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
11/30/2017,490490002,1.2,ppm,14,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/01/2017,490490002,1.2,ppm,14,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/02/2017,490490002,1.3,ppm,15,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/03/2017,490490002,1.3,ppm,15,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/04/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/05/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/06/2017,490490002,1.1,ppm,13,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/07/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/08/2017,490490002,1.2,ppm,14,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/09/2017,490490002,1.3,ppm,15,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/10/2017,490490002,1.3,ppm,15,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/11/2017,490490002,1.3,ppm,15,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/12/2017,490490002,1.6,ppm,18,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/13/2017,490490002,1.6,ppm,18,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/14/2017,490490002,0.8,ppm,9,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/15/2017,490490002,1.1,ppm,13,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/16/2017,490490002,1.2,ppm,14,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/17/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/18/2017,490490002,0.7,ppm,8,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/19/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/20/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/21/2017,490490002,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/22/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/23/2017,490490002,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/24/2017,490490002,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/25/2017,490490002,0.9,ppm,10,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/26/2017,490490002,0.9,ppm,10,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/27/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/28/2017,490490002,1.0,ppm,11,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/29/2017,490490002,1.1,ppm,13,24,Carbon monoxide,49,Utah,40.253611,-111.663056
12/30/2017,490490002,1.2,ppm,14,2,Carbon monoxide,49,Utah,40.253611,-111.663056
01/01/2017,490570002,0.3,ppm,3,19,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/02/2017,490570002,1.2,ppm,14,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/03/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/04/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/05/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/06/2017,490570002,1.2,ppm,14,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/07/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/08/2017,490570002,2.3,ppm,26,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/09/2017,490570002,2.3,ppm,26,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/10/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/11/2017,490570002,0.4,ppm,5,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/12/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/13/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/14/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/15/2017,490570002,1.1,ppm,13,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/16/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/17/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/18/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/19/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/20/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/21/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/22/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/23/2017,490570002,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/24/2017,490570002,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/25/2017,490570002,0.4,ppm,5,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/26/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/27/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/28/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/29/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/30/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
01/31/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/01/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/02/2017,490570002,1.2,ppm,14,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/03/2017,490570002,1.1,ppm,13,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/04/2017,490570002,1.4,ppm,16,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/05/2017,490570002,1.5,ppm,17,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/06/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/07/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/08/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/09/2017,490570002,1.7,ppm,19,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/10/2017,490570002,1.7,ppm,19,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/11/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/12/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/13/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/14/2017,490570002,1.0,ppm,11,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/15/2017,490570002,1.3,ppm,15,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/16/2017,490570002,1.1,ppm,13,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/17/2017,490570002,1.1,ppm,13,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/18/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/19/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/20/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/21/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/22/2017,490570002,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/23/2017,490570002,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/24/2017,490570002,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/25/2017,490570002,0.4,ppm,5,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/26/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/27/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
02/28/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/01/2017,490570002,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/02/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/03/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/04/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/05/2017,490570002,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/06/2017,490570002,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/07/2017,490570002,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/08/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/09/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/10/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/11/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/12/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/13/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/14/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/15/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/16/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/17/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/18/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/19/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/20/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/21/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/22/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/23/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/24/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/25/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/26/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/27/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/28/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/29/2017,490570002,0.9,ppm,10,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/30/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
03/31/2017,490570002,0.4,ppm,5,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/01/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/02/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/03/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/04/2017,490570002,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/05/2017,490570002,0.8,ppm,9,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/06/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/07/2017,490570002,0.4,ppm,5,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/08/2017,490570002,0.4,ppm,5,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/09/2017,490570002,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
04/10/2017,490570002,0.7,ppm,8,24,Carbon monoxide,57,Weber,41.2063211134358,-111.975524299393
